date,data,cols
2025-11-08 15:30:00+07:00,3175821377251.4077,channel_1
2025-11-08 15:40:00+07:00,3256308602134.506,channel_1
2025-11-08 15:50:00+07:00,3955087995520.435,channel_1
2025-11-08 16:00:00+07:00,3024866950511.2617,channel_1
2025-11-08 16:10:00+07:00,3325537550938.676,channel_1
2025-11-08 16:20:00+07:00,3618651215706.3447,channel_1
2025-11-08 16:30:00+07:00,4161134212122.672,channel_1
2025-11-08 16:40:00+07:00,3247214248883.3203,channel_1
2025-11-08 16:50:00+07:00,3095190912299.312,channel_1
2025-11-08 17:00:00+07:00,3625888482284.8076,channel_1
2025-11-08 17:10:00+07:00,3698219506394.9775,channel_1
2025-11-08 17:20:00+07:00,3421459141412.7715,channel_1
2025-11-08 17:30:00+07:00,3355072050106.8687,channel_1
2025-11-08 17:40:00+07:00,3086521603710.965,channel_1
2025-11-08 17:50:00+07:00,3176198735974.1616,channel_1
2025-11-08 18:00:00+07:00,3439854580472.238,channel_1
2025-11-08 18:10:00+07:00,3319936741680.8667,channel_1
2025-11-08 18:20:00+07:00,2974254390193.0127,channel_1
2025-11-08 18:30:00+07:00,3410726968160.166,channel_1
2025-11-08 18:40:00+07:00,3308494790144.3423,channel_1
2025-11-08 18:50:00+07:00,3191335880048.6016,channel_1
2025-11-08 19:00:00+07:00,3555415160578.527,channel_1
2025-11-08 19:10:00+07:00,3761192843291.4224,channel_1
2025-11-08 19:20:00+07:00,3213878650161.11,channel_1
2025-11-08 19:30:00+07:00,3060774079154.7246,channel_1
2025-11-08 19:40:00+07:00,3476644537008.5737,channel_1
2025-11-08 19:50:00+07:00,3211293288153.718,channel_1
2025-11-08 20:00:00+07:00,3422363314326.0967,channel_1
2025-11-08 20:10:00+07:00,3198543693580.282,channel_1
2025-11-08 20:20:00+07:00,3272800974640.667,channel_1
2025-11-08 20:30:00+07:00,3168805555540.1514,channel_1
2025-11-08 20:40:00+07:00,3374740616954.936,channel_1
2025-11-08 20:50:00+07:00,2995912607925.899,channel_1
2025-11-08 21:00:00+07:00,3208513103396.9434,channel_1
2025-11-08 21:10:00+07:00,3119189483796.0103,channel_1
2025-11-08 21:20:00+07:00,3494721763311.496,channel_1
2025-11-08 21:30:00+07:00,3527904597740.8413,channel_1
2025-11-08 21:40:00+07:00,3038724576253.6436,channel_1
2025-11-08 21:50:00+07:00,3406466697749.71,channel_1
2025-11-08 22:00:00+07:00,3262698239122.6313,channel_1
2025-11-08 22:10:00+07:00,3489736511907.9785,channel_1
2025-11-08 22:20:00+07:00,3277310855552.389,channel_1
2025-11-08 22:30:00+07:00,3363604072443.599,channel_1
2025-11-08 22:40:00+07:00,3167014126233.2856,channel_1
2025-11-08 22:50:00+07:00,3410974699848.158,channel_1
2025-11-08 23:00:00+07:00,3099900915589.8164,channel_1
2025-11-08 23:10:00+07:00,3131553994837.1973,channel_1
2025-11-08 23:20:00+07:00,3293126166004.693,channel_1
2025-11-08 23:30:00+07:00,3505996948119.135,channel_1
2025-11-08 23:40:00+07:00,3283047238085.242,channel_1
2025-11-08 23:50:00+07:00,3253973015728.495,channel_1
2025-11-09 00:00:00+07:00,3540570776927.149,channel_1
2025-11-09 00:10:00+07:00,3119304968695.604,channel_1
2025-11-09 00:20:00+07:00,3419584949603.7017,channel_1
2025-11-09 00:30:00+07:00,3347675962491.469,channel_1
2025-11-09 00:40:00+07:00,3350608909878.365,channel_1
2025-11-09 00:50:00+07:00,3394778678638.5186,channel_1
2025-11-09 01:00:00+07:00,3399959143303.1465,channel_1
2025-11-09 01:10:00+07:00,3708283426103.22,channel_1
2025-11-09 01:20:00+07:00,3625704910589.587,channel_1
2025-11-09 01:30:00+07:00,3609758777777.2705,channel_1
2025-11-09 01:40:00+07:00,3301136516468.095,channel_1
2025-11-09 01:50:00+07:00,3763018713852.568,channel_1
2025-11-09 02:00:00+07:00,3489740665249.306,channel_1
2025-11-09 02:10:00+07:00,3469401774015.8125,channel_1
2025-11-09 02:20:00+07:00,3432013743733.991,channel_1
2025-11-09 02:30:00+07:00,3712125876128.271,channel_1
2025-11-09 02:40:00+07:00,3531168707161.1216,channel_1
2025-11-09 02:50:00+07:00,3529979835240.5537,channel_1
2025-11-09 03:00:00+07:00,3414125035454.874,channel_1
2025-11-09 03:10:00+07:00,3559218011504.5864,channel_1
2025-11-09 03:20:00+07:00,3871400908577.7495,channel_1
2025-11-09 03:30:00+07:00,3433021782433.192,channel_1
2025-11-09 03:40:00+07:00,3652963814911.7656,channel_1
2025-11-09 03:50:00+07:00,3695224969426.846,channel_1
2025-11-09 04:00:00+07:00,3575287419748.006,channel_1
2025-11-09 04:10:00+07:00,3245089059866.009,channel_1
2025-11-09 04:20:00+07:00,3518648413086.485,channel_1
2025-11-09 04:30:00+07:00,3018738287338.199,channel_1
2025-11-09 04:40:00+07:00,3866065069859.6226,channel_1
2025-11-09 04:50:00+07:00,3428766682729.87,channel_1
2025-11-09 05:00:00+07:00,3645759640062.32,channel_1
2025-11-09 05:10:00+07:00,3793326771268.429,channel_1
2025-11-09 05:20:00+07:00,3319110473014.453,channel_1
2025-11-09 05:30:00+07:00,3592861554348.8438,channel_1
2025-11-09 05:40:00+07:00,3400505026447.379,channel_1
2025-11-09 05:50:00+07:00,3560944991613.1104,channel_1
2025-11-09 06:00:00+07:00,3966529887591.2207,channel_1
2025-11-09 06:10:00+07:00,3775503542299.101,channel_1
2025-11-09 06:20:00+07:00,3697218829662.1484,channel_1
2025-11-09 06:30:00+07:00,3514659163886.558,channel_1
2025-11-09 06:40:00+07:00,3958164028189.144,channel_1
2025-11-09 06:50:00+07:00,3347792585138.4224,channel_1
2025-11-09 07:00:00+07:00,3558877889675.6704,channel_1
2025-11-09 07:10:00+07:00,3655398195719.5493,channel_1
2025-11-09 07:20:00+07:00,3514254995525.7676,channel_1
2025-11-09 07:30:00+07:00,3605540488418.325,channel_1
2025-11-09 07:40:00+07:00,3602937926439.755,channel_1
2025-11-09 07:50:00+07:00,3365747434935.5635,channel_1
2025-11-09 08:00:00+07:00,4028788046363.436,channel_1
2025-11-09 08:10:00+07:00,3485710603677.2017,channel_1
2025-11-09 08:20:00+07:00,3359787319853.902,channel_1
2025-11-09 08:30:00+07:00,3765365190335.1533,channel_1
2025-11-09 08:40:00+07:00,3587644938519.6787,channel_1
2025-11-09 08:50:00+07:00,3583199027905.6904,channel_1
2025-11-09 09:00:00+07:00,3389646995406.7905,channel_1
2025-11-09 09:10:00+07:00,3732172657712.6147,channel_1
2025-11-09 09:20:00+07:00,3392544447848.72,channel_1
2025-11-09 09:30:00+07:00,3511551313755.6895,channel_1
2025-11-09 09:40:00+07:00,3615743940784.1196,channel_1
2025-11-09 09:50:00+07:00,3449170887153.252,channel_1
2025-11-09 10:00:00+07:00,3514885943102.2007,channel_1
2025-11-09 10:10:00+07:00,3117451086752.061,channel_1
2025-11-09 10:20:00+07:00,3461152316508.6274,channel_1
2025-11-09 10:30:00+07:00,3933610409194.1714,channel_1
2025-11-09 10:40:00+07:00,3479878400603.4097,channel_1
2025-11-09 10:50:00+07:00,3760277601988.2847,channel_1
2025-11-09 11:00:00+07:00,3411672163467.989,channel_1
2025-11-09 11:10:00+07:00,3779323237263.765,channel_1
2025-11-09 11:20:00+07:00,3723703171545.0894,channel_1
2025-11-09 11:30:00+07:00,3202110382637.1626,channel_1
2025-11-09 11:40:00+07:00,3528608371269.4116,channel_1
2025-11-09 11:50:00+07:00,3412486678816.5044,channel_1
2025-11-09 12:00:00+07:00,3871707020771.594,channel_1
2025-11-09 12:10:00+07:00,3750763738540.1436,channel_1
2025-11-09 12:20:00+07:00,3307979219498.563,channel_1
2025-11-09 12:30:00+07:00,3348436290832.912,channel_1
2025-11-09 12:40:00+07:00,3328588535979.071,channel_1
2025-11-09 12:50:00+07:00,3284313777723.748,channel_1
2025-11-09 13:00:00+07:00,3443027627039.5234,channel_1
2025-11-09 13:10:00+07:00,3061228785068.933,channel_1
2025-11-09 13:20:00+07:00,3444583151750.907,channel_1
2025-11-09 13:30:00+07:00,3541502391880.774,channel_1
2025-11-09 13:40:00+07:00,3826234875126.1875,channel_1
2025-11-09 13:50:00+07:00,3236947475532.9355,channel_1
2025-11-09 14:00:00+07:00,3317378288311.6963,channel_1
2025-11-09 14:10:00+07:00,3406960887316.302,channel_1
2025-11-09 14:20:00+07:00,3451597548803.371,channel_1
2025-11-09 14:30:00+07:00,3198457551686.057,channel_1
2025-11-09 14:40:00+07:00,3395801631745.395,channel_1
2025-11-09 14:50:00+07:00,3255705139523.3496,channel_1
2025-11-09 15:00:00+07:00,3479279102992.776,channel_1
2025-11-09 15:10:00+07:00,3425114924063.001,channel_1
2025-11-09 15:20:00+07:00,3408574931693.5024,channel_1
2025-11-09 15:30:00+07:00,3344438053746.15,channel_1
2025-11-09 15:40:00+07:00,3278532862175.946,channel_1
2025-11-09 15:50:00+07:00,3393625791517.507,channel_1
2025-11-09 16:00:00+07:00,3236411520040.152,channel_1
2025-11-09 16:10:00+07:00,3375384924072.5283,channel_1
2025-11-09 16:20:00+07:00,3454269466512.077,channel_1
2025-11-09 16:30:00+07:00,3432827717321.835,channel_1
2025-11-09 16:40:00+07:00,3330165506519.391,channel_1
2025-11-09 16:50:00+07:00,3071853699387.3364,channel_1
2025-11-09 17:00:00+07:00,3212240211063.9287,channel_1
2025-11-09 17:10:00+07:00,3149666464951.519,channel_1
2025-11-09 17:20:00+07:00,3314792765115.6533,channel_1
2025-11-09 17:30:00+07:00,2865862579808.9556,channel_1
2025-11-09 17:40:00+07:00,3357440837217.834,channel_1
2025-11-09 17:50:00+07:00,3471772468652.877,channel_1
2025-11-09 18:00:00+07:00,3105032500573.786,channel_1
2025-11-09 18:10:00+07:00,3414220610495.7886,channel_1
2025-11-09 18:20:00+07:00,3247524856105.323,channel_1
2025-11-09 18:30:00+07:00,3788092989242.4097,channel_1
2025-11-09 18:40:00+07:00,3184230256973.212,channel_1
2025-11-09 18:50:00+07:00,3124365267253.2993,channel_1
2025-11-09 19:00:00+07:00,3230834930356.293,channel_1
2025-11-09 19:10:00+07:00,3723371366037.487,channel_1
2025-11-09 19:20:00+07:00,3266261687250.6772,channel_1
2025-11-09 19:30:00+07:00,3534314544487.7544,channel_1
2025-11-09 19:40:00+07:00,3244332643063.2793,channel_1
2025-11-09 19:50:00+07:00,3350589283443.947,channel_1
2025-11-09 20:00:00+07:00,3165815601965.6616,channel_1
2025-11-09 20:10:00+07:00,3416811499815.399,channel_1
2025-11-09 20:20:00+07:00,3463809857422.0137,channel_1
2025-11-09 20:30:00+07:00,3476871590065.9697,channel_1
2025-11-09 20:40:00+07:00,3348069618976.79,channel_1
2025-11-09 20:50:00+07:00,3373244027632.1064,channel_1
2025-11-09 21:00:00+07:00,3389086850522.4844,channel_1
2025-11-09 21:10:00+07:00,3242026300008.69,channel_1
2025-11-09 21:20:00+07:00,3418755168424.633,channel_1
2025-11-09 21:30:00+07:00,3024080246572.1616,channel_1
2025-11-09 21:40:00+07:00,3438146947880.7095,channel_1
2025-11-09 21:50:00+07:00,3544397764146.117,channel_1
2025-11-09 22:00:00+07:00,3581685522526.5215,channel_1
2025-11-09 22:10:00+07:00,3139027015827.6777,channel_1
2025-11-09 22:20:00+07:00,3356179851362.057,channel_1
2025-11-09 22:30:00+07:00,3533820821773.612,channel_1
2025-11-09 22:40:00+07:00,3256227653996.9014,channel_1
2025-11-09 22:50:00+07:00,3272569537983.517,channel_1
2025-11-09 23:00:00+07:00,3590224649378.0894,channel_1
2025-11-09 23:10:00+07:00,3494265929404.252,channel_1
2025-11-09 23:20:00+07:00,3526899255783.4775,channel_1
2025-11-09 23:30:00+07:00,3496032339254.703,channel_1
2025-11-09 23:40:00+07:00,3279761970409.021,channel_1
2025-11-09 23:50:00+07:00,3313733879825.413,channel_1
2025-11-10 00:00:00+07:00,3402656870638.9805,channel_1
2025-11-10 00:10:00+07:00,3465053290815.2695,channel_1
2025-11-10 00:20:00+07:00,3524533810650.727,channel_1
2025-11-10 00:30:00+07:00,3591952547518.7085,channel_1
2025-11-10 00:40:00+07:00,3407277215363.921,channel_1
2025-11-10 00:50:00+07:00,3638485546249.0854,channel_1
